Ngrams,Negation,Contrast,Positive entities,Negative entities,Class
legality of,false,0,0,0,negative
million marks,false,0,0,0,negative
of a,false,0,0,0,negative
a million,false,0,0,0,negative
million mark,false,0,0,0,negative
mark subsidy,false,0,0,0,negative
subsidy package,false,0,0,0,negative
package paid,false,0,0,0,negative
paid to,false,0,0,0,negative
to volkswagen,false,0,0,0,negative
volkswagen to,false,0,0,0,negative
to support,false,0,0,0,negative
support its,false,0,0,0,negative
its investment,false,0,0,0,negative
investment in,false,0,0,0,negative
in two,false,0,0,0,negative
two plants,false,0,0,0,negative
plants in,false,0,0,0,negative
in the,false,0,0,0,negative
the east,false,0,0,0,negative
the agreement,true,1,1,0,negative
announced by,true,1,1,0,negative
by bass,true,1,1,0,negative
bass on,true,1,1,0,negative
on sunday,true,1,1,0,negative
gives bass,true,1,1,0,negative
bass a,true,1,1,0,negative
percent share,true,1,1,0,negative
share of,true,1,1,0,negative
of the,true,1,1,0,negative
the british,true,1,1,0,negative
british beer,true,1,1,0,negative
beer market,true,1,1,0,negative
but faces,true,1,1,0,negative
faces regulatory,true,1,1,0,negative
regulatory hurdles,true,1,1,0,negative
hurdles including,true,1,1,0,negative
including a,true,1,1,0,negative
a possible,true,1,1,0,negative
possible referral,true,1,1,0,negative
referral to,true,1,1,0,negative
to the,true,1,1,0,negative
the monopolies,true,1,1,0,negative
it also,false,0,1,0,negative
also said,false,0,1,0,negative
said its,false,0,1,0,negative
its appeal,false,0,1,0,negative
appeal against,false,0,1,0,negative
against an,false,0,1,0,negative
an injunction,false,0,1,0,negative
injunction served,false,0,1,0,negative
served against,false,0,1,0,negative
against it,false,0,1,0,negative
it in,false,0,1,0,negative
in a,false,0,1,0,negative
a crucial,false,0,1,0,negative
crucial u,false,0,1,0,negative
u s,false,0,1,0,negative
court case,false,0,1,0,negative
case would,false,0,1,0,negative
would be,false,0,1,0,negative
be heard,false,0,1,0,negative
heard on,false,0,1,0,negative
on tuesday,false,0,1,0,negative
tuesday in,false,0,1,0,negative
the brewer,false,0,1,0,negative
brewer said,false,0,1,0,negative
said it,false,0,1,0,negative
it had,false,0,1,0,negative
had taken,false,0,1,0,negative
taken a,false,0,1,0,negative
a good,false,0,1,0,negative
good look,false,0,1,0,negative
look at,false,0,1,0,negative
at carlsberg,false,0,1,0,negative
carlsberg tetley,false,0,1,0,negative
tetley and,false,0,1,0,negative
and saw,false,0,1,0,negative
saw brand,false,0,1,0,negative
brand conflicts,false,0,1,0,negative
conflicts which,false,0,1,0,negative
which would,false,0,1,0,negative
would have,false,0,1,0,negative
have diminshed,false,0,1,0,negative
diminshed the,false,0,1,0,negative
the value,false,0,1,0,negative
value of,false,0,1,0,negative
of the,false,0,1,0,negative
there were,false,0,0,0,negative
were individual,false,0,0,0,negative
individual instances,false,0,0,0,negative
instances of,false,0,0,0,negative
of horrendous,false,0,0,0,negative
horrendous behaviour,false,0,0,0,negative
behaviour from,false,0,0,0,negative
from some,false,0,0,0,negative
some press,false,0,0,0,negative
press and,false,0,0,0,negative
and television,false,0,0,0,negative
said greenhill,false,0,0,0,negative
who acted,false,0,0,0,negative
acted as,false,0,0,0,negative
as a,false,0,0,0,negative
a spokeswoman,false,0,0,0,negative
spokeswoman for,false,0,0,0,negative
for the,false,0,0,0,negative
the community,false,0,0,0,negative
community in,false,0,0,0,negative
in the,false,0,0,0,negative
the aftermath,false,0,0,0,negative
local people,false,1,1,2,negative
people were,false,1,1,2,negative
were at,false,1,1,2,negative
at first,false,1,1,2,negative
first anxious,false,1,1,2,negative
anxious to,false,1,1,2,negative
to help,false,1,1,2,negative
help the,false,1,1,2,negative
the hordes,false,1,1,2,negative
hordes of,false,1,1,2,negative
of reporters,false,1,1,2,negative
reporters but,false,1,1,2,negative
but their,false,1,1,2,negative
their mood,false,1,1,2,negative
mood gradually,false,1,1,2,negative
gradually changed,false,1,1,2,negative
changed and,false,1,1,2,negative
and they,false,1,1,2,negative
they made,false,1,1,2,negative
made clear,false,1,1,2,negative
clear they,false,1,1,2,negative
they wanted,false,1,1,2,negative
wanted to,false,1,1,2,negative
to be,false,1,1,2,negative
be left,false,1,1,2,negative
you say,false,0,1,2,negative
say that,false,0,1,2,negative
that you,false,0,1,2,negative
you were,false,0,1,2,negative
were restrained,false,0,1,2,negative
well i,false,0,1,2,negative
i would,false,0,1,2,negative
would hate,false,0,1,2,negative
hate to,false,0,1,2,negative
to see,false,0,1,2,negative
see it,false,0,1,2,negative
it when,false,0,1,2,negative
when you,false,0,1,2,negative
you unleash,false,0,1,2,negative
unleash your,false,0,1,2,negative
your full,false,0,1,2,negative
full action,false,0,1,2,negative
pat greenhill,false,0,1,2,negative
greenhill told,false,0,1,2,negative
told a,false,0,1,2,negative
a forum,false,0,1,2,negative
forum of,false,0,1,2,negative
of broadcast,false,0,1,2,negative
broadcast industry,false,0,1,2,negative
industry leaders,false,0,1,2,negative
leaders at,false,0,1,2,negative
at the,false,0,1,2,negative
police were,false,0,0,0,negative
were wounded,false,0,0,0,negative
wounded in,false,0,0,0,negative
in riots,false,0,0,0,negative
riots in,false,0,0,0,negative
when the,false,0,0,0,negative
the carnival,false,0,0,0,negative
carnival acquired,false,0,0,0,negative
acquired a,false,0,0,0,negative
a reputation,false,0,0,0,negative
reputation for,false,0,0,0,negative
for trouble,false,0,0,0,negative
trouble from,false,0,0,0,negative
from which,false,0,0,0,negative
a d,false,1,0,0,negative
d acquired,false,1,0,0,negative
acquired the,false,1,0,0,negative
the stake,false,1,0,0,negative
stake in,false,1,0,0,negative
in carlsberg,false,1,0,0,negative
carlsberg in,false,1,0,0,negative
but it,false,1,0,0,negative
it has,false,1,0,0,negative
it shows,false,0,0,1,negative
shows they,false,0,0,1,negative
they re,false,0,0,1,negative
re mad,false,0,0,1,negative
mad as,false,0,0,1,negative
as hell,false,0,0,1,negative
hell at,false,0,0,1,negative
at the,false,0,0,1,negative
the companies,false,0,0,1,negative
companies and,false,0,0,1,negative
and they,false,0,0,1,negative
they want,false,0,0,1,negative
want this,false,0,0,1,negative
this thing,false,0,0,1,negative
thing resolved,false,0,0,1,negative
said caw,false,0,0,1,negative
total volume,false,1,0,0,negative
volume was,false,1,0,0,negative
million soles,false,1,0,0,negative
although two,false,1,0,0,negative
two thirds,false,1,0,0,negative
thirds of,false,1,0,0,negative
of volume,false,1,0,0,negative
volume was,false,1,0,0,negative
was accounted,false,1,0,0,negative
accounted for,false,1,0,0,negative
for by,false,1,0,0,negative
by a,false,1,0,0,negative
a cross,false,1,0,0,negative
cross of,false,1,0,0,negative
shares of,false,1,0,0,negative
of credicorp,false,1,0,0,negative
credicorp holding,false,1,0,0,negative
which fell,false,1,0,0,negative
percent by,false,1,0,0,negative
by the,false,1,0,0,negative
benchmark telefonica,false,0,0,0,negative
telefonica lost,false,0,0,0,negative
percent to,false,0,0,0,negative
soles on,false,0,0,0,negative
the dollar,true,0,1,1,negative
dollar ended,true,0,1,1,negative
ended european,true,0,1,1,negative
european trading,true,0,1,1,negative
trading sharply,true,0,1,1,negative
sharply down,true,0,1,1,negative
down against,true,0,1,1,negative
against the,true,0,1,1,negative
the mark,true,0,1,1,negative
mark and,true,0,1,1,negative
and yen,true,0,1,1,negative
yen on,true,0,1,1,negative
on monday,true,0,1,1,negative
monday with,true,0,1,1,negative
with the,true,0,1,1,negative
the markets,true,0,1,1,negative
markets nervous,true,0,1,1,negative
nervous over,true,0,1,1,negative
over tokyo,true,0,1,1,negative
tokyo s,true,0,1,1,negative
s monetary,true,0,1,1,negative
monetary direction,true,0,1,1,negative
direction ahead,true,0,1,1,negative
ahead of,true,0,1,1,negative
of a,true,0,1,1,negative
a key,true,0,1,1,negative
key japanese,true,0,1,1,negative
japanese economic,true,0,1,1,negative
the dollar,false,0,0,0,negative
dollar at,false,0,0,0,negative
at the,false,0,0,0,negative
the close,false,0,0,0,negative
close had,false,0,0,0,negative
had slipped,false,0,0,0,negative
slipped by,false,0,0,0,negative
by nearly,false,0,0,0,negative
nearly a,false,0,0,0,negative
a pfennig,false,0,0,0,negative
pfennig and,false,0,0,0,negative
and a,false,0,0,0,negative
a yen,false,0,0,0,negative
yen compared,false,0,0,0,negative
compared with,false,0,0,0,negative
with friday,false,0,0,0,negative
friday s,false,0,0,0,negative
s levels,false,0,0,0,negative
levels in,false,0,0,0,negative
in dealings,false,0,0,0,negative
dealings that,false,0,0,0,negative
that were,false,0,0,0,negative
were subdued,false,0,0,0,negative
subdued because,false,0,0,0,negative
because british,false,0,0,0,negative
british markets,false,0,0,0,negative
markets were,false,0,0,0,negative
were shut,false,0,0,0,negative
the weaker,false,0,0,2,negative
weaker dollar,false,0,0,2,negative
dollar had,false,0,0,2,negative
had a,false,0,0,2,negative
a depressing,false,0,0,2,negative
depressing effect,false,0,0,2,negative
effect on,false,0,0,2,negative
on the,false,0,0,2,negative
the main,false,0,0,2,negative
main european,false,0,0,2,negative
european bourses,false,0,0,2,negative
which ended,false,0,0,2,negative
ended down,false,0,0,2,negative
down after,false,0,0,2,negative
after business,false,0,0,2,negative
business that,false,0,0,2,negative
that was,false,0,0,2,negative
was quiet,false,0,0,2,negative
quiet because,false,0,0,2,negative
because of,false,0,0,2,negative
a poor,true,0,0,1,negative
poor performance,true,0,0,1,negative
performance on,true,0,0,1,negative
on wall,true,0,0,1,negative
wall street,true,0,0,1,negative
street did,true,0,0,1,negative
did nothing,true,0,0,1,negative
nothing to,true,0,0,1,negative
to dispel,true,0,0,1,negative
the dollar,false,0,0,0,negative
dollar s,false,0,0,0,negative
s closing,false,0,0,0,negative
closing level,false,0,0,0,negative
level of,false,0,0,0,negative
yen compared,false,0,0,0,negative
compared to,false,0,0,0,negative
to friday,false,0,0,0,negative
friday s,false,0,0,0,negative
was prompted,false,0,0,0,negative
prompted by,false,0,0,0,negative
by a,false,0,0,0,negative
a growing,false,0,0,0,negative
growing uncertainty,false,0,0,0,negative
uncertainty over,false,0,0,0,negative
over the,false,0,0,0,negative
the direction,false,0,0,0,negative
direction of,false,0,0,0,negative
of japan,false,0,0,0,negative
dollar ends,false,0,1,1,negative
ends sharply,false,0,1,1,negative
sharply down,false,0,1,1,negative
down on,false,0,1,1,negative
on new,false,0,1,1,negative
of the,false,0,0,1,negative
the people,false,0,0,1,negative
people surveyed,false,0,0,1,negative
percent feared,false,0,0,1,negative
feared strikes,false,0,0,1,negative
strikes and,false,0,0,1,negative
and social,false,0,0,1,negative
social unrest,false,0,0,1,negative
french return,false,0,0,0,negative
return to,false,0,0,0,negative
to what,false,0,0,0,negative
what could,false,0,0,0,negative
could be,false,0,0,0,negative
be a,false,0,0,0,negative
a tough,false,0,0,0,negative
the french,true,0,0,2,negative
french are,true,0,0,2,negative
are returning,true,0,0,2,negative
returning from,true,0,0,2,negative
from their,true,0,0,2,negative
their holidays,true,0,0,2,negative
holidays in,true,0,0,2,negative
in a,true,0,0,2,negative
a depressed,true,0,0,2,negative
depressed mood,true,0,0,2,negative
disappointed by,true,0,0,2,negative
by economic,true,0,0,2,negative
economic weakness,true,0,0,2,negative
weakness and,true,0,0,2,negative
and continued,true,0,0,2,negative
continued budget,true,0,0,2,negative
budget austerity,true,0,0,2,negative
austerity which,true,0,0,2,negative
which could,true,0,0,2,negative
could lead,true,0,0,2,negative
lead to,true,0,0,2,negative
to a,true,0,0,2,negative
a difficult,true,0,0,2,negative
difficult autumn,true,0,0,2,negative
according to,false,0,0,1,negative
to a,false,0,0,1,negative
a poll,false,0,0,1,negative
poll published,false,0,0,1,negative
published in,false,0,0,1,negative
in the,false,0,0,1,negative
the le,false,0,0,1,negative
le parisien,false,0,0,1,negative
parisien newspaper,false,0,0,1,negative
newspaper on,false,0,0,1,negative
on monday,false,0,0,1,negative
percent of,false,0,0,1,negative
of the,false,0,0,1,negative
the french,false,0,0,1,negative
french are,false,0,0,1,negative
are pessimistic,false,0,0,1,negative
pessimistic about,false,0,0,1,negative
about la,false,0,0,1,negative
la rentree,false,0,0,1,negative
the big,false,0,0,1,negative
big return,false,0,0,1,negative
return to,false,0,0,1,negative
to work,false,0,0,1,negative
poverty and,false,0,0,0,negative
and job,false,0,0,0,negative
job losses,false,0,0,0,negative
losses topped,false,0,0,0,negative
topped voters,false,0,0,0,negative
the csa,false,0,0,0,negative
csa survey,false,0,0,0,negative
survey of,false,0,0,0,negative
the poll,false,0,1,0,negative
poll also,false,0,1,0,negative
also found,false,0,1,0,negative
found that,false,0,1,0,negative
percent of,false,0,1,0,negative
of those,false,0,1,0,negative
those polled,false,0,1,0,negative
polled expected,false,0,1,0,negative
expected troubles,false,0,1,0,negative
troubles for,false,0,1,0,negative
for the,false,0,1,0,negative
the centre,false,0,1,0,negative
centre right,false,0,1,0,negative
right government,false,0,1,0,negative
government when,false,0,1,0,negative
when the,false,0,1,0,negative
sales of,false,0,0,0,negative
of existing,false,0,0,0,negative
existing homes,false,0,0,0,negative
homes weaken,false,0,0,0,negative
weaken in,false,0,0,0,negative
sales of,false,0,0,2,negative
of existing,false,0,0,2,negative
existing homes,false,0,0,2,negative
homes weakened,false,0,0,2,negative
weakened for,false,0,0,2,negative
for a,false,0,0,2,negative
a second,false,0,0,2,negative
second consecutive,false,0,0,2,negative
consecutive month,false,0,0,2,negative
month during,false,0,0,2,negative
during july,false,0,0,2,negative
the national,false,0,0,2,negative
national association,false,0,0,2,negative
association of,false,0,0,2,negative
of realtors,false,0,0,2,negative
realtors said,false,0,0,2,negative
said monday,false,0,0,2,negative
as the,false,0,0,2,negative
the impact,false,0,0,2,negative
impact of,false,0,0,2,negative
of higher,false,0,0,2,negative
higher mortgage,false,0,0,2,negative
mortgage rates,false,0,0,2,negative
rates from,false,0,0,2,negative
from earlier,false,0,0,2,negative
earlier in,false,0,0,2,negative
in the,false,0,0,2,negative
the year,false,0,0,2,negative
year began,false,0,0,2,negative
began to,false,0,0,2,negative
the real,false,0,0,1,negative
real estate,false,0,0,1,negative
estate lobby,false,0,0,1,negative
lobby group,false,0,0,1,negative
group said,false,0,0,1,negative
said sales,false,0,0,1,negative
sales of,false,0,0,1,negative
of existing,false,0,0,1,negative
or used,false,0,0,1,negative
homes fell,false,0,0,1,negative
percent in,false,0,0,1,negative
in july,false,0,0,1,negative
july to,false,0,0,1,negative
to a,false,0,0,1,negative
a seasonally,false,0,0,1,negative
seasonally adjusted,false,0,0,1,negative
adjusted annual,false,0,0,1,negative
annual rate,false,0,0,1,negative
rate of,false,0,0,1,negative
million following,false,0,0,1,negative
following a,false,0,0,1,negative
a revised,false,0,0,1,negative
percent june,false,0,0,1,negative
seoul stocks,false,0,0,0,negative
